instance,landing_pos,aircraft_idx,r,delta,d,x_scheduled,earliness,tardiness,penalty,g,h
airland12,52,52,6317.0000,6569.0000,8117.0000,6759.0000,0.0000,190.0000,271.7000,1.2400,1.4300
airland12,53,53,6331.0000,6704.0000,8131.0000,6827.0000,0.0000,123.0000,233.7000,1.1200,1.9000
airland12,54,50,6256.0000,6458.0000,8056.0000,6917.0000,0.0000,459.0000,596.7000,1.2200,1.3000
airland12,55,57,6922.0000,7006.0000,8722.0000,7007.0000,0.0000,1.0000,1.3000,1.8800,1.3000
airland12,56,54,6486.0000,6834.0000,8286.0000,7097.0000,0.0000,263.0000,323.4900,1.7300,1.2300
airland12,57,56,6799.0000,7180.0000,8599.0000,7210.0000,0.0000,30.0000,54.0000,1.3700,1.8000
airland12,58,55,6764.0000,7331.0000,8564.0000,7331.0000,0.0000,0.0000,0.0000,1.5700,1.6300
airland12,59,58,7189.0000,7444.0000,8989.0000,7444.0000,0.0000,0.0000,0.0000,1.5700,1.1500
airland12,60,59,7384.0000,7798.0000,9184.0000,7798.0000,0.0000,0.0000,0.0000,1.8800,1.4000
airland12,61,60,7525.0000,8080.0000,9325.0000,8034.0000,46.0000,0.0000,51.0600,1.1100,1.7800
airland12,62,61,7622.0000,8102.0000,9422.0000,8102.0000,0.0000,0.0000,0.0000,1.7500,1.7100
airland12,63,62,7769.0000,8201.0000,9569.0000,8201.0000,0.0000,0.0000,0.0000,1.4400,1.6800
airland12,64,64,8108.0000,8303.0000,9908.0000,8303.0000,0.0000,0.0000,0.0000,1.0400,1.2500
airland12,65,67,8272.0000,8424.0000,10072.0000,8380.0000,44.0000,0.0000,60.2800,1.3700,1.5600
airland12,66,65,8150.0000,8526.0000,9950.0000,8470.0000,56.0000,0.0000,84.0000,1.5000,1.8500
airland12,67,63,8062.0000,8588.0000,9862.0000,8560.0000,28.0000,0.0000,33.6000,1.2000,1.3400
airland12,68,69,8522.0000,8673.0000,10322.0000,8673.0000,0.0000,0.0000,0.0000,1.5400,1.6900
airland12,69,66,8258.0000,8726.0000,10058.0000,8741.0000,0.0000,15.0000,27.0000,1.6300,1.8000
airland12,70,68,8302.0000,8817.0000,10102.0000,8854.0000,0.0000,37.0000,46.2500,1.4900,1.2500
airland12,71,70,8625.0000,8990.0000,10425.0000,8990.0000,0.0000,0.0000,0.0000,1.3800,1.7500
airland12,72,72,8954.0000,9080.0000,10754.0000,9080.0000,0.0000,0.0000,0.0000,1.2900,1.2500
airland12,73,71,8689.0000,9158.0000,10489.0000,9170.0000,0.0000,12.0000,15.8400,1.1600,1.3200
airland12,74,76,9270.0000,9363.0000,11070.0000,9324.0000,39.0000,0.0000,48.3600,1.2400,2.0000
airland12,75,74,9122.0000,9483.0000,10922.0000,9437.0000,46.0000,0.0000,64.4000,1.4000,1.3800
airland12,76,73,9034.0000,9493.0000,10834.0000,9505.0000,0.0000,12.0000,19.9200,1.5000,1.6600
airland12,77,78,9398.0000,9600.0000,11198.0000,9573.0000,27.0000,0.0000,41.3100,1.5300,1.0000
airland12,78,77,9326.0000,9641.0000,11126.0000,9641.0000,0.0000,0.0000,0.0000,1.1100,1.8000
airland12,79,75,9146.0000,9725.0000,10946.0000,9731.0000,0.0000,6.0000,10.2600,1.1300,1.7100
airland12,80,79,9977.0000,10047.0000,11777.0000,10047.0000,0.0000,0.0000,0.0000,1.0800,1.0900
airland12,81,80,10057.0000,10353.0000,11857.0000,10326.0000,27.0000,0.0000,54.0000,2.0000,1.6700
airland12,82,82,10266.0000,10447.0000,12066.0000,10439.0000,8.0000,0.0000,12.7200,1.5900,1.8300
airland12,83,83,10316.0000,10557.0000,12116.0000,10529.0000,28.0000,0.0000,35.8400,1.2800,1.7400
airland12,84,86,10488.0000,10861.0000,12288.0000,10597.0000,264.0000,0.0000,480.4800,1.8200,1.4200
airland12,85,85,10473.0000,10921.0000,12273.0000,10665.0000,256.0000,0.0000,266.2400,1.0400,1.8900
airland12,86,81,10138.0000,10732.0000,11938.0000,10733.0000,0.0000,1.0000,1.4900,1.7100,1.4900
airland12,87,87,10627.0000,10801.0000,12427.0000,10823.0000,0.0000,22.0000,34.3200,1.6400,1.5600
airland12,88,84,10411.0000,10910.0000,12211.0000,10913.0000,0.0000,3.0000,4.4700,1.1700,1.4900
airland12,89,91,11018.0000,11090.0000,12818.0000,11026.0000,64.0000,0.0000,81.2800,1.2700,1.4600
airland12,90,88,10660.0000,11131.0000,12460.0000,11094.0000,37.0000,0.0000,42.1800,1.1400,1.3700
airland12,91,89,10711.0000,11143.0000,12511.0000,11162.0000,0.0000,19.0000,26.9800,1.4100,1.4200
airland12,92,90,10773.0000,11202.0000,12573.0000,11252.0000,0.0000,50.0000,65.5000,1.8300,1.3100
airland12,93,93,11182.0000,11353.0000,12982.0000,11365.0000,0.0000,12.0000,21.2400,1.7600,1.7700
airland12,94,92,11058.0000,11638.0000,12858.0000,11433.0000,205.0000,0.0000,217.3000,1.0600,1.9200
airland12,95,96,11444.0000,11527.0000,13244.0000,11546.0000,0.0000,19.0000,26.2200,1.5900,1.3800
airland12,96,98,11547.0000,11632.0000,13347.0000,11614.0000,18.0000,0.0000,30.9600,1.7200,1.3200
airland12,97,94,11422.0000,11679.0000,13222.0000,11682.0000,0.0000,3.0000,4.6200,1.6100,1.5400
airland12,98,97,11465.0000,11810.0000,13265.0000,11795.0000,15.0000,0.0000,28.5000,1.9000,1.6100
airland12,99,99,11570.0000,11863.0000,13370.0000,11863.0000,0.0000,0.0000,0.0000,1.7400,1.5300
airland12,100,100,11687.0000,11759.0000,13487.0000,11953.0000,0.0000,194.0000,221.1600,1.0300,1.1400
airland12,101,95,11433.0000,11878.0000,13233.0000,12066.0000,0.0000,188.0000,195.5200,1.7800,1.0400
airland12,102,101,11782.0000,12345.0000,13582.0000,12265.0000,80.0000,0.0000,109.6000,1.3700,1.6000
airland12,103,102,12280.0000,12378.0000,14080.0000,12378.0000,0.0000,0.0000,0.0000,1.6600,1.6900
airland12,104,103,12308.0000,12607.0000,14108.0000,12607.0000,0.0000,0.0000,0.0000,1.1500,1.6700
airland12,105,106,12621.0000,12795.0000,14421.0000,12752.0000,43.0000,0.0000,55.0400,1.2800,1.9100
airland12,106,107,12672.0000,12820.0000,14472.0000,12820.0000,0.0000,0.0000,0.0000,1.6100,1.7800
airland12,107,104,12437.0000,12954.0000,14237.0000,12954.0000,0.0000,0.0000,0.0000,1.6200,1.0100
airland12,108,105,12472.0000,13016.0000,14272.0000,13089.0000,0.0000,73.0000,98.5500,1.4400,1.3500
airland12,109,109,13125.0000,13281.0000,14925.0000,13279.0000,2.0000,0.0000,2.1200,1.0600,1.6300
airland12,110,108,12939.0000,13347.0000,14739.0000,13347.0000,0.0000,0.0000,0.0000,1.1200,1.6600
airland12,111,110,13187.0000,13522.0000,14987.0000,13522.0000,0.0000,0.0000,0.0000,1.6500,1.6000
airland12,112,113,13520.0000,13599.0000,15320.0000,13599.0000,0.0000,0.0000,0.0000,1.6400,1.4300
airland12,113,115,13619.0000,13751.0000,15419.0000,13712.0000,39.0000,0.0000,45.2400,1.1600,1.2700
airland12,114,111,13287.0000,13802.0000,15087.0000,13802.0000,0.0000,0.0000,0.0000,1.1100,1.6500
airland12,115,112,13419.0000,13857.0000,15219.0000,13892.0000,0.0000,35.0000,51.4500,1.9400,1.4700
airland12,116,114,13588.0000,14046.0000,15388.0000,14030.0000,16.0000,0.0000,24.3200,1.5200,1.6900
airland12,117,116,13967.0000,14205.0000,15767.0000,14143.0000,62.0000,0.0000,117.8000,1.9000,1.7800
airland12,118,119,14120.0000,14469.0000,15920.0000,14211.0000,258.0000,0.0000,317.3400,1.2300,1.6700
airland12,119,117,14034.0000,14309.0000,15834.0000,14279.0000,30.0000,0.0000,46.5000,1.5500,1.5900
airland12,120,118,14083.0000,14337.0000,15883.0000,14347.0000,0.0000,10.0000,11.4000,1.9200,1.1400
airland12,121,120,14129.0000,14485.0000,15929.0000,14437.0000,48.0000,0.0000,77.2800,1.6100,1.8600
airland12,122,121,14373.0000,14530.0000,16173.0000,14550.0000,0.0000,20.0000,34.0000,1.0000,1.7000
airland12,123,123,14407.0000,14662.0000,16207.0000,14618.0000,44.0000,0.0000,53.2400,1.2100,1.5300
airland12,124,122,14374.0000,14590.0000,16174.0000,14686.0000,0.0000,96.0000,183.3600,1.0700,1.9100
airland12,125,127,14687.0000,14788.0000,16487.0000,14776.0000,12.0000,0.0000,12.1200,1.0100,1.7200
airland12,126,125,14543.0000,14889.0000,16343.0000,14889.0000,0.0000,0.0000,0.0000,1.5000,1.2800
airland12,127,126,14647.0000,14955.0000,16447.0000,14957.0000,0.0000,2.0000,3.7000,1.2900,1.8500
airland12,128,124,14410.0000,14962.0000,16210.0000,15025.0000,0.0000,63.0000,95.7600,1.4300,1.5200
airland12,129,130,14878.0000,15056.0000,16678.0000,15093.0000,0.0000,37.0000,53.2800,1.5500,1.4400
airland12,130,131,15002.0000,15094.0000,16802.0000,15161.0000,0.0000,67.0000,78.3900,1.1300,1.1700
airland12,131,132,15024.0000,15243.0000,16824.0000,15243.0000,0.0000,0.0000,0.0000,1.4300,1.1900
airland12,132,135,15238.0000,15367.0000,17038.0000,15338.0000,29.0000,0.0000,49.3000,1.7000,1.7000
airland12,133,129,14854.0000,15406.0000,16654.0000,15406.0000,0.0000,0.0000,0.0000,1.8900,1.0800
airland12,134,133,15054.0000,15498.0000,16854.0000,15496.0000,2.0000,0.0000,3.6800,1.8400,1.3800
airland12,135,134,15098.0000,15552.0000,16898.0000,15564.0000,0.0000,12.0000,17.2800,1.3800,1.4400
airland12,136,128,14710.0000,15290.0000,16510.0000,15632.0000,0.0000,342.0000,365.9400,1.2500,1.0700
airland12,137,138,15902.0000,16027.0000,17702.0000,16014.0000,13.0000,0.0000,20.9300,1.6100,1.1000
airland12,138,136,15668.0000,16222.0000,17468.0000,16104.0000,118.0000,0.0000,123.9000,1.0500,1.2300
airland12,139,139,15965.0000,16183.0000,17765.0000,16172.0000,11.0000,0.0000,12.4300,1.1300,1.3200
airland12,140,140,16115.0000,16258.0000,17915.0000,16240.0000,18.0000,0.0000,22.3200,1.2400,1.3400
airland12,141,141,16147.0000,16315.0000,17947.0000,16353.0000,0.0000,38.0000,71.0600,1.0800,1.8700
airland12,142,137,15859.0000,16444.0000,17659.0000,16421.0000,23.0000,0.0000,34.2700,1.4900,1.0400
airland12,143,143,16292.0000,16438.0000,18092.0000,16489.0000,0.0000,51.0000,78.0300,1.2000,1.5300
airland12,144,146,16557.0000,16669.0000,18357.0000,16602.0000,67.0000,0.0000,77.0500,1.1500,1.3500
airland12,145,142,16279.0000,16692.0000,18079.0000,16692.0000,0.0000,0.0000,0.0000,1.1600,1.9800
airland12,146,147,16606.0000,16711.0000,18406.0000,16760.0000,0.0000,49.0000,86.2400,1.8000,1.7600
airland12,147,144,16398.0000,16642.0000,18198.0000,16828.0000,0.0000,186.0000,213.9000,1.5900,1.1500
airland12,148,145,16461.0000,17020.0000,18261.0000,17020.0000,0.0000,0.0000,0.0000,1.3900,1.9300
airland12,149,148,16732.0000,17160.0000,18532.0000,17160.0000,0.0000,0.0000,0.0000,1.8400,1.7700
airland12,150,149,17117.0000,17351.0000,18917.0000,17351.0000,0.0000,0.0000,0.0000,1.7400,1.8400
airland12,151,150,17279.0000,17837.0000,19079.0000,17760.0000,77.0000,0.0000,82.3900,1.0700,1.3600
airland12,152,151,17449.0000,17828.0000,19249.0000,17828.0000,0.0000,0.0000,0.0000,1.6800,1.7700
airland12,153,154,17807.0000,18008.0000,19607.0000,17975.0000,33.0000,0.0000,55.7700,1.6900,1.1100
airland12,154,153,17734.0000,18043.0000,19534.0000,18043.0000,0.0000,0.0000,0.0000,1.7300,1.7500
airland12,155,152,17633.0000,18103.0000,19433.0000,18111.0000,0.0000,8.0000,14.1600,1.3600,1.7700
airland12,156,155,17970.0000,18319.0000,19770.0000,18319.0000,0.0000,0.0000,0.0000,1.5300,1.1800
airland12,157,157,18327.0000,18394.0000,20127.0000,18387.0000,7.0000,0.0000,9.0300,1.2900,1.3700
airland12,158,156,18080.0000,18522.0000,19880.0000,18522.0000,0.0000,0.0000,0.0000,1.4500,1.4500
airland12,159,160,18742.0000,18821.0000,20542.0000,18786.0000,35.0000,0.0000,46.5500,1.3300,1.4300
airland12,160,159,18452.0000,18899.0000,20252.0000,18899.0000,0.0000,0.0000,0.0000,1.1000,1.2500
airland12,161,158,18329.0000,18886.0000,20129.0000,18967.0000,0.0000,81.0000,107.7300,1.4900,1.3300
airland12,162,161,18745.0000,19103.0000,20545.0000,19103.0000,0.0000,0.0000,0.0000,1.2800,1.6700
airland12,163,163,19002.0000,19116.0000,20802.0000,19216.0000,0.0000,100.0000,108.0000,1.2900,1.0800
airland12,164,167,19278.0000,19350.0000,21078.0000,19350.0000,0.0000,0.0000,0.0000,1.5100,1.3200
airland12,165,165,19196.0000,19506.0000,20996.0000,19433.0000,73.0000,0.0000,122.6400,1.6800,1.0800
airland12,166,162,18923.0000,19512.0000,20723.0000,19523.0000,0.0000,11.0000,16.9400,1.8000,1.5400
airland12,167,171,19541.0000,19743.0000,21341.0000,19591.0000,152.0000,0.0000,159.6000,1.0500,1.6200
airland12,168,164,19152.0000,19699.0000,20952.0000,19659.0000,40.0000,0.0000,70.0000,1.7500,1.8800
airland12,169,169,19365.0000,19727.0000,21165.0000,19727.0000,0.0000,0.0000,0.0000,1.6000,1.5600
airland12,170,168,19306.0000,19800.0000,21106.0000,19795.0000,5.0000,0.0000,8.2000,1.6400,1.0500
airland12,171,172,19723.0000,19820.0000,21523.0000,19863.0000,0.0000,43.0000,71.3800,1.2400,1.6600
airland12,172,166,19205.0000,19798.0000,21005.0000,19931.0000,0.0000,133.0000,204.8200,1.7400,1.5400
airland12,173,170,19487.0000,19810.0000,21287.0000,20021.0000,0.0000,211.0000,308.0600,1.2400,1.4600
airland12,174,173,19843.0000,20241.0000,21643.0000,20241.0000,0.0000,0.0000,0.0000,1.2200,1.2900
airland12,175,174,20006.0000,20360.0000,21806.0000,20360.0000,0.0000,0.0000,0.0000,1.1700,1.3100
airland12,176,175,20478.0000,20639.0000,22278.0000,20547.0000,92.0000,0.0000,127.8800,1.3900,1.0100
airland12,177,176,20579.0000,20679.0000,22379.0000,20615.0000,64.0000,0.0000,108.8000,1.7000,1.3500
airland12,178,178,20652.0000,20728.0000,22452.0000,20728.0000,0.0000,0.0000,0.0000,1.5200,1.9100
airland12,179,177,20617.0000,20743.0000,22417.0000,20796.0000,0.0000,53.0000,53.5300,1.0100,1.0100
airland12,180,179,20697.0000,20851.0000,22497.0000,20886.0000,0.0000,35.0000,53.2000,1.0100,1.5200
airland12,181,181,20907.0000,21090.0000,22707.0000,21086.0000,4.0000,0.0000,5.4800,1.3700,1.6400
airland12,182,183,21138.0000,21221.0000,22938.0000,21221.0000,0.0000,0.0000,0.0000,1.8700,1.3100
airland12,183,180,20889.0000,21258.0000,22689.0000,21289.0000,0.0000,31.0000,56.4200,1.7600,1.8200
airland12,184,182,21042.0000,21324.0000,22842.0000,21357.0000,0.0000,33.0000,43.8900,1.6500,1.3300
airland12,185,184,21206.0000,21803.0000,23006.0000,21739.0000,64.0000,0.0000,71.0400,1.1100,1.2200
airland12,186,185,21451.0000,21829.0000,23251.0000,21829.0000,0.0000,0.0000,0.0000,1.4800,1.6700
airland12,187,186,21518.0000,22057.0000,23318.0000,22057.0000,0.0000,0.0000,0.0000,1.8800,1.0700
airland12,188,187,21640.0000,22153.0000,23440.0000,22153.0000,0.0000,0.0000,0.0000,1.7800,1.9200
airland12,189,189,22143.0000,22252.0000,23943.0000,22252.0000,0.0000,0.0000,0.0000,1.8300,1.2100
airland12,190,188,21904.0000,22375.0000,23704.0000,22375.0000,0.0000,0.0000,0.0000,1.2200,1.1000
airland12,191,191,22162.0000,22640.0000,23962.0000,22520.0000,120.0000,0.0000,163.2000,1.3600,1.4500
airland12,192,193,22292.0000,22664.0000,24092.0000,22588.0000,76.0000,0.0000,118.5600,1.5600,1.7700
airland12,193,195,22513.0000,22662.0000,24313.0000,22656.0000,6.0000,0.0000,9.5400,1.5900,1.2400
airland12,194,192,22257.0000,22724.0000,24057.0000,22724.0000,0.0000,0.0000,0.0000,1.6600,1.5800
airland12,195,190,22149.0000,22738.0000,23949.0000,22814.0000,0.0000,76.0000,129.9600,1.8900,1.7100
airland12,196,194,22314.0000,22797.0000,24114.0000,22882.0000,0.0000,85.0000,127.5000,1.1800,1.5000
airland12,197,197,22844.0000,23148.0000,24644.0000,23110.0000,38.0000,0.0000,53.2000,1.4000,1.7200
airland12,198,196,22812.0000,23178.0000,24612.0000,23178.0000,0.0000,0.0000,0.0000,1.9500,1.4500
airland12,199,198,23180.0000,23404.0000,24980.0000,23404.0000,0.0000,0.0000,0.0000,1.5300,1.8600
airland12,200,199,23228.0000,23473.0000,25028.0000,23473.0000,0.0000,0.0000,0.0000,1.7600,1.4300
airland12,201,203,23631.0000,23945.0000,25431.0000,23945.0000,0.0000,0.0000,0.0000,1.9100,1.7400
airland12,202,200,23530.0000,24105.0000,25330.0000,24084.0000,21.0000,0.0000,39.0600,1.8600,1.8200
airland12,203,202,23624.0000,24152.0000,25424.0000,24152.0000,0.0000,0.0000,0.0000,1.6200,1.4100
airland12,204,201,23617.0000,24162.0000,25417.0000,24220.0000,0.0000,58.0000,62.0600,1.9600,1.0700
airland12,205,205,24124.0000,24269.0000,25924.0000,24310.0000,0.0000,41.0000,69.2900,1.2300,1.6900
airland12,206,206,24195.0000,24404.0000,25995.0000,24378.0000,26.0000,0.0000,43.9400,1.6900,1.0700
airland12,207,204,24015.0000,24437.0000,25815.0000,24468.0000,0.0000,31.0000,51.4600,1.8000,1.6600
airland12,208,208,24324.0000,24625.0000,26124.0000,24536.0000,89.0000,0.0000,110.3600,1.2400,1.2200
airland12,209,207,24223.0000,24626.0000,26023.0000,24626.0000,0.0000,0.0000,0.0000,1.8900,1.1000
airland12,210,209,24393.0000,24670.0000,26193.0000,24716.0000,0.0000,46.0000,88.3200,1.1200,1.9200
airland12,211,210,24800.0000,25164.0000,26600.0000,25164.0000,0.0000,0.0000,0.0000,1.2100,1.7900
airland12,212,212,24920.0000,25309.0000,26720.0000,25254.0000,55.0000,0.0000,69.8500,1.2700,1.6700
airland12,213,211,24828.0000,25389.0000,26628.0000,25389.0000,0.0000,0.0000,0.0000,1.2800,1.4500
airland12,214,213,25079.0000,25503.0000,26879.0000,25487.0000,16.0000,0.0000,19.3600,1.2100,1.8400
airland12,215,214,25296.0000,25600.0000,27096.0000,25600.0000,0.0000,0.0000,0.0000,1.7500,1.2800
airland12,216,216,25606.0000,25846.0000,27406.0000,25846.0000,0.0000,0.0000,0.0000,1.5100,1.2100
airland12,217,215,25549.0000,26009.0000,27349.0000,26009.0000,0.0000,0.0000,0.0000,1.4400,1.1500
airland12,218,217,25795.0000,26205.0000,27595.0000,26181.0000,24.0000,0.0000,32.4000,1.3500,1.0100
airland12,219,218,25906.0000,26249.0000,27706.0000,26249.0000,0.0000,0.0000,0.0000,1.8000,1.0300
airland12,220,219,25908.0000,26307.0000,27708.0000,26362.0000,0.0000,55.0000,65.4500,1.7700,1.1900
airland12,221,220,26282.0000,26637.0000,28082.0000,26637.0000,0.0000,0.0000,0.0000,1.2200,1.2300
airland12,222,224,26706.0000,26776.0000,28506.0000,26727.0000,49.0000,0.0000,60.2700,1.2300,1.5300
airland12,223,221,26442.0000,26869.0000,28242.0000,26840.0000,29.0000,0.0000,46.1100,1.5900,1.8700
airland12,224,225,26880.0000,26971.0000,28680.0000,26908.0000,63.0000,0.0000,111.5100,1.7700,1.2300
airland12,225,222,26661.0000,27241.0000,28461.0000,27021.0000,220.0000,0.0000,371.8000,1.6900,2.0000
airland12,226,223,26670.0000,27082.0000,28470.0000,27089.0000,0.0000,7.0000,7.9800,1.7400,1.1400
airland12,227,229,27135.0000,27364.0000,28935.0000,27157.0000,207.0000,0.0000,273.2400,1.3200,1.1600
airland12,228,228,26945.0000,27236.0000,28745.0000,27225.0000,11.0000,0.0000,18.7000,1.7000,1.8700
airland12,229,227,26930.0000,27273.0000,28730.0000,27293.0000,0.0000,20.0000,38.6000,1.9300,1.9300
airland12,230,232,27286.0000,27371.0000,29086.0000,27361.0000,10.0000,0.0000,10.5000,1.0500,1.6200
airland12,231,235,27375.0000,27456.0000,29175.0000,27451.0000,5.0000,0.0000,6.0500,1.2100,1.6100
airland12,232,226,26926.0000,27524.0000,28726.0000,27564.0000,0.0000,40.0000,40.8000,1.9300,1.0200
airland12,233,237,27461.0000,27583.0000,29261.0000,27632.0000,0.0000,49.0000,79.3800,1.7800,1.6200
airland12,234,236,27396.0000,27723.0000,29196.0000,27700.0000,23.0000,0.0000,24.3800,1.0600,1.7700
airland12,235,233,27297.0000,27804.0000,29097.0000,27768.0000,36.0000,0.0000,64.8000,1.8000,1.5400
airland12,236,234,27308.0000,27699.0000,29108.0000,27836.0000,0.0000,137.0000,264.4100,1.0100,1.9300
airland12,237,230,27163.0000,27761.0000,28963.0000,27926.0000,0.0000,165.0000,288.7500,1.5900,1.7500
airland12,238,231,27180.0000,27655.0000,28980.0000,28016.0000,0.0000,361.0000,447.6400,1.5000,1.2400
airland12,239,238,27506.0000,27796.0000,29306.0000,28106.0000,0.0000,310.0000,337.9000,1.6000,1.0900
airland12,240,239,27670.0000,28196.0000,29470.0000,28196.0000,0.0000,0.0000,0.0000,1.8400,1.6300
airland12,241,240,27947.0000,28221.0000,29747.0000,28286.0000,0.0000,65.0000,116.3500,1.5900,1.7900
airland12,242,242,28341.0000,28759.0000,30141.0000,28523.0000,236.0000,0.0000,252.5200,1.0700,1.4900
airland12,243,246,28598.0000,28687.0000,30398.0000,28613.0000,74.0000,0.0000,77.7000,1.0500,1.9000
airland12,244,243,28437.0000,28686.0000,30237.0000,28681.0000,5.0000,0.0000,7.6000,1.5200,1.4100
